#TEXT/SIMPLE
# elo ehi spectrum
5.899999993984 5.909999993973 8.9343683853499e-07
5.909999993973 5.919999993962 8.9144279468856e-07
5.919999993962 5.929999993950 8.8945655836684e-07
5.929999993950 5.939999993939 8.8747808590007e-07
5.939999993939 5.949999993928 8.8550733393597e-07
5.949999993928 5.959999993917 8.8354425943563e-07
5.959999993917 5.969999993906 8.8158881967390e-07
5.969999993906 5.979999993895 8.7964097223214e-07
5.979999993895 5.989999993884 8.7770067499952e-07
5.989999993884 5.999999993872 8.7576788616797e-07
5.999999993872 6.009999993861 8.7384256423015e-07
6.009999993861 6.019999993850 8.7192466797638e-07
6.019999993850 6.029999993839 8.7001415649415e-07
6.029999993839 6.039999993828 8.6811098916136e-07
6.039999993828 6.049999993817 8.6621512564773e-07
6.049999993817 6.059999993806 8.6432652591025e-07
6.059999993806 6.069999993794 8.6244515019072e-07
6.069999993794 6.079999993783 8.6057095901446e-07
6.079999993783 6.089999993772 8.5870391318687e-07
6.089999993772 6.099999993761 8.5684397378981e-07
6.099999993761 6.109999993750 8.5499110218232e-07
6.109999993750 6.119999993739 8.5314525999538e-07
6.119999993739 6.129999993728 8.5130640913007e-07
6.129999993728 6.139999993716 8.4947451175694e-07
6.139999993716 6.149999993705 8.4764953031210e-07
6.149999993705 6.159999993694 8.4583142749388e-07
6.159999993694 6.169999993683 8.4402016626452e-07
6.169999993683 6.179999993672 8.4221570984328e-07
6.179999993672 6.189999993661 8.4041802170630e-07
6.189999993661 6.199999993650 8.3862706558637e-07
6.199999993650 6.209999993638 8.3684280546588e-07
6.209999993638 6.219999993627 8.3506520558011e-07
6.219999993627 6.229999993616 8.3329423041090e-07
6.229999993616 6.239999993605 8.3152984468696e-07
6.239999993605 6.249999993594 8.2977201338063e-07
6.249999993594 6.259999993583 8.2802070170618e-07
6.259999993583 6.269999993572 8.2627587511717e-07
6.269999993572 6.279999993560 8.2453749930659e-07
6.279999993560 6.289999993549 8.2280554020071e-07
6.289999993549 6.299999993538 8.2107996396258e-07
6.299999993538 6.309999993527 8.1936073698413e-07
6.309999993527 6.319999993516 8.1764782588976e-07
6.319999993516 6.329999993505 8.1594119752861e-07
6.329999993505 6.339999993494 8.1424081898040e-07
6.339999993494 6.349999993482 8.1254665754424e-07
6.349999993482 6.359999993471 8.1085868074524e-07
6.359999993471 6.369999993460 8.0917685632586e-07
6.369999993460 6.379999993449 8.0750115224873e-07
6.379999993449 6.389999993438 8.0583153669468e-07
6.389999993438 6.399999993427 8.0416797805562e-07
6.399999993427 6.409999993416 8.0251044494016e-07
6.409999993416 6.419999993404 8.0085890616637e-07
6.419999993404 6.429999993393 7.9921333076283e-07
6.429999993393 6.439999993382 7.9757368796547e-07
6.439999993382 6.449999993371 7.9593994721701e-07
6.449999993371 6.459999993360 7.9431207816320e-07
6.459999993360 6.469999993349 7.9269005065531e-07
6.469999993349 6.479999993338 7.9107383474228e-07
6.479999993338 6.489999993327 7.8946340067587e-07
6.489999993327 6.499999993315 7.8785871890301e-07
6.499999993315 6.509999993304 7.8625976006872e-07
6.509999993304 6.519999993293 7.8466649501174e-07
6.519999993293 6.529999993282 7.8307889476410e-07
6.529999993282 6.539999993271 7.8149693054869e-07
6.539999993271 6.549999993260 7.7992057378024e-07
6.549999993260 6.559999993249 7.7834979605831e-07
6.559999993249 6.569999993237 7.7678456917393e-07
6.569999993237 6.579999993226 7.7522486509898e-07
6.579999993226 6.589999993215 7.7367065599269e-07
6.589999993215 6.599999993204 7.7212191419393e-07
6.599999993204 6.609999993193 7.7057861222492e-07
6.609999993193 6.619999993182 7.6904072278510e-07
6.619999993182 6.629999993171 7.6750821875330e-07
6.629999993171 6.639999993159 7.6598107318473e-07
6.639999993159 6.649999993148 7.6445925930905e-07
6.649999993148 6.659999993137 7.6294275053021e-07
6.659999993137 6.669999993126 7.6143152042518e-07
6.669999993126 6.679999993115 7.5992554274023e-07
6.679999993115 6.689999993104 7.5842479139300e-07
6.689999993104 6.699999993093 7.5692924046775e-07
6.699999993093 6.709999993081 7.5543886421784e-07
6.709999993081 6.719999993070 7.5395363705992e-07
6.719999993070 6.729999993059 7.5247353357663e-07
6.729999993059 6.739999993048 7.5099852851289e-07
6.739999993048 6.749999993037 7.4952859677525e-07
6.749999993037 6.759999993026 7.4806371343170e-07
6.759999993026 6.769999993015 7.4660385370732e-07
6.769999993015 6.779999993003 7.4514899298845e-07
6.779999993003 6.789999992992 7.4369910681433e-07
6.789999992992 6.799999992981 7.4225417088257e-07
6.799999992981 6.809999992970 7.4081416104415e-07
6.809999992970 6.819999992959 7.3937905330235e-07
6.819999992959 6.829999992948 7.3794882381322e-07
6.829999992948 6.839999992937 7.3652344888369e-07
6.839999992937 6.849999992925 7.3510290496887e-07
6.849999992925 6.859999992914 7.3368716867393e-07
6.859999992914 6.869999992903 7.3227621675058e-07
6.869999992903 6.879999992892 7.3087002609500e-07
6.879999992892 6.889999992881 7.2946857375155e-07
6.889999992881 6.899999992870 7.2807183690596e-07
6.899999992870 6.909999992859 7.2667979288635e-07
6.909999992859 6.919999992847 7.2529241916489e-07
6.919999992847 6.929999992836 7.2390969335243e-07
6.929999992836 6.939999992825 7.2253159319891e-07
6.939999992825 6.949999992814 7.2115809659417e-07
6.949999992814 6.959999992803 7.1978918156485e-07
6.959999992803 6.969999992792 7.1842482627319e-07
6.969999992792 6.979999992781 7.1706500901634e-07
6.979999992781 6.989999992769 7.1570970822786e-07
6.989999992769 6.999999992758 7.1435890247232e-07
